Month,Day,Year,Time,soil_temp_05cm_VC,soil_temp_20cm_VC,soil_temp_35cm_VC,temp_unit
3,14,2023,12:26:13 PM,0.1,1,1.8,deg_C
3,14,2023,12:06:13 PM,0,1,1.8,deg_C
3,14,2023,11:46:13 AM,0,1,1.8,deg_C
3,14,2023,11:26:12 AM,0,1,1.8,deg_C
3,14,2023,11:06:13 AM,0,1,1.8,deg_C
3,14,2023,10:46:13 AM,0,1,1.8,deg_C
3,14,2023,10:26:13 AM,0,1,1.8,deg_C
3,14,2023,10:06:13 AM,0,1,1.8,deg_C
3,14,2023,9:46:13 AM,0,1,1.8,deg_C
3,14,2023,9:26:13 AM,0,1,1.9,deg_C
3,14,2023,9:06:13 AM,0,1,1.9,deg_C
3,14,2023,8:26:13 AM,0,1.1,1.9,deg_C
3,14,2023,8:06:13 AM,0,1.1,1.9,deg_C
3,14,2023,7:46:13 AM,0,1.1,1.9,deg_C
3,14,2023,7:26:13 AM,0,1.1,2,deg_C
3,14,2023,7:06:13 AM,0,1.1,2,deg_C
3,14,2023,6:46:13 AM,0,1.1,2,deg_C
3,14,2023,6:26:13 AM,0.1,1.1,2,deg_C
3,14,2023,6:06:13 AM,0.1,1.1,2,deg_C
3,14,2023,5:46:13 AM,0.1,1.1,2,deg_C
3,14,2023,5:26:13 AM,0.1,1.2,2,deg_C
3,14,2023,5:06:13 AM,0.1,1.2,2,deg_C
3,14,2023,4:46:13 AM,0.1,1.2,2,deg_C
3,14,2023,4:26:13 AM,0.1,1.3,2,deg_C
3,14,2023,4:06:13 AM,0.1,1.3,2,deg_C
3,14,2023,3:46:13 AM,0.2,1.3,2.1,deg_C
3,14,2023,3:26:13 AM,0.2,1.3,2.1,deg_C
3,14,2023,3:06:13 AM,0.3,1.3,2.1,deg_C
3,14,2023,2:46:13 AM,0.3,1.3,2.1,deg_C
3,14,2023,2:26:13 AM,0.3,1.3,2.1,deg_C
3,14,2023,2:06:13 AM,0.3,1.4,2.1,deg_C
3,14,2023,1:46:13 AM,0.3,1.4,2.1,deg_C
3,14,2023,1:26:13 AM,0.3,1.4,2.1,deg_C
3,14,2023,1:06:13 AM,0.4,1.4,2.1,deg_C
3,14,2023,12:46:13 AM,0.4,1.5,2.1,deg_C
3,14,2023,12:26:13 AM,0.4,1.5,2.2,deg_C
3,14,2023,12:06:13 AM,0.5,1.5,2.2,deg_C
3,13,2023,11:46:13 PM,0.5,1.5,2.2,deg_C
3,13,2023,11:26:13 PM,0.5,1.5,2.2,deg_C
3,13,2023,11:06:13 PM,0.5,1.6,2.2,deg_C
3,13,2023,10:46:13 PM,0.6,1.6,2.2,deg_C
3,13,2023,10:26:13 PM,0.6,1.6,2.2,deg_C
3,13,2023,10:06:13 PM,0.6,1.6,2.2,deg_C
3,13,2023,9:46:13 PM,0.6,1.6,2.2,deg_C
3,13,2023,9:26:13 PM,0.7,1.7,2.2,deg_C
3,13,2023,9:06:13 PM,0.8,1.7,2.2,deg_C
3,13,2023,8:46:13 PM,0.8,1.7,2.2,deg_C
3,13,2023,8:26:13 PM,0.8,1.8,2.2,deg_C
3,13,2023,8:06:13 PM,0.9,1.8,2.2,deg_C
3,13,2023,7:46:13 PM,1,1.8,2.2,deg_C
3,13,2023,7:26:13 PM,1.1,1.8,2.2,deg_C
3,13,2023,7:06:13 PM,1.2,1.8,2.2,deg_C
3,13,2023,6:46:13 PM,1.3,1.8,2.1,deg_C
3,13,2023,6:26:13 PM,1.5,1.8,2.1,deg_C
3,13,2023,6:06:13 PM,1.6,1.8,2.1,deg_C
3,13,2023,5:46:13 PM,1.7,1.8,2.1,deg_C
3,13,2023,5:26:13 PM,1.8,1.8,2.1,deg_C
3,13,2023,5:06:13 PM,2,1.8,2.1,deg_C
3,13,2023,4:46:13 PM,2.1,1.7,2,deg_C
3,13,2023,4:26:14 PM,2.1,1.6,2,deg_C
3,13,2023,4:06:14 PM,2.2,1.6,2,deg_C
3,13,2023,3:46:14 PM,2.2,1.6,2,deg_C
3,13,2023,3:26:14 PM,2.3,1.5,2,deg_C
3,13,2023,3:06:14 PM,2.5,1.4,2,deg_C
3,13,2023,2:46:14 PM,2.5,1.3,2,deg_C
3,13,2023,2:26:14 PM,2.4,1.3,2,deg_C
3,13,2023,2:06:14 PM,2.2,1.2,2,deg_C
3,13,2023,1:46:14 PM,1.8,1.2,2,deg_C
3,13,2023,1:26:14 PM,1.3,1.1,2,deg_C
3,13,2023,1:06:14 PM,0.8,1.1,2,deg_C
3,13,2023,12:46:14 PM,0.3,1.1,2,deg_C
3,13,2023,12:26:14 PM,0.2,1.1,2,deg_C
3,13,2023,12:06:14 PM,0.2,1.2,2,deg_C
3,13,2023,11:46:14 AM,0.2,1.1,2,deg_C
3,13,2023,11:26:14 AM,0.2,1.2,2,deg_C
3,13,2023,11:06:14 AM,0.2,1.2,2.1,deg_C
3,13,2023,10:46:14 AM,0.2,1.2,2.1,deg_C
3,13,2023,10:26:14 AM,0.2,1.2,2.1,deg_C
3,13,2023,10:06:14 AM,0.2,1.2,2.1,deg_C
3,13,2023,9:46:14 AM,0.2,1.2,2.1,deg_C
3,13,2023,9:26:14 AM,0.2,1.3,2.1,deg_C
3,13,2023,9:06:14 AM,0.2,1.3,2.1,deg_C
3,13,2023,8:46:14 AM,0.2,1.3,2.1,deg_C
3,13,2023,8:26:14 AM,0.2,1.3,2.1,deg_C
3,13,2023,8:06:14 AM,0.2,1.3,2.1,deg_C
3,13,2023,7:46:14 AM,0.2,1.3,2.1,deg_C
3,13,2023,7:26:14 AM,0.2,1.3,2.2,deg_C
3,13,2023,7:06:14 AM,0.2,1.3,2.2,deg_C
3,13,2023,6:46:14 AM,0.2,1.3,2.2,deg_C
3,13,2023,6:26:14 AM,0.3,1.3,2.2,deg_C
3,13,2023,6:06:14 AM,0.3,1.4,2.3,deg_C
3,13,2023,5:46:14 AM,0.3,1.4,2.3,deg_C
3,13,2023,5:26:14 AM,0.3,1.4,2.3,deg_C
3,13,2023,5:06:14 AM,0.3,1.4,2.3,deg_C
3,13,2023,4:46:14 AM,0.3,1.5,2.3,deg_C
3,13,2023,4:26:14 AM,0.3,1.5,2.3,deg_C
3,13,2023,4:06:14 AM,0.3,1.5,2.3,deg_C
3,13,2023,3:46:14 AM,0.3,1.5,2.3,deg_C
3,13,2023,3:26:14 AM,0.3,1.5,2.3,deg_C
3,13,2023,3:06:14 AM,0.3,1.5,2.4,deg_C
3,13,2023,2:46:14 AM,0.3,1.6,2.4,deg_C
3,13,2023,2:26:14 AM,0.3,1.6,2.4,deg_C
3,13,2023,2:06:14 AM,0.4,1.6,2.5,deg_C
3,13,2023,1:46:14 AM,0.4,1.6,2.5,deg_C
3,13,2023,1:26:14 AM,0.4,1.6,2.5,deg_C
3,13,2023,1:06:14 AM,0.5,1.6,2.5,deg_C
3,13,2023,12:46:14 AM,0.5,1.7,2.5,deg_C
3,13,2023,12:26:14 AM,0.5,1.7,2.5,deg_C
3,13,2023,12:06:14 AM,0.5,1.8,2.5,deg_C
3,12,2023,11:46:14 PM,0.5,1.8,2.5,deg_C
3,12,2023,11:26:14 PM,0.6,1.8,2.5,deg_C
3,12,2023,11:06:14 PM,0.6,1.8,2.6,deg_C
3,12,2023,10:46:14 PM,0.6,1.9,2.6,deg_C
3,12,2023,10:26:14 PM,0.6,1.9,2.6,deg_C
3,12,2023,10:06:14 PM,0.6,2,2.6,deg_C
3,12,2023,9:46:14 PM,0.7,2,2.6,deg_C
3,12,2023,9:26:14 PM,0.7,2,2.6,deg_C
3,12,2023,9:06:15 PM,0.8,2,2.6,deg_C
3,12,2023,8:46:15 PM,0.8,2.1,2.6,deg_C
3,12,2023,8:26:15 PM,0.9,2.1,2.6,deg_C
3,12,2023,8:06:15 PM,1,2.1,2.6,deg_C
3,12,2023,7:46:15 PM,1,2.2,2.6,deg_C
3,12,2023,7:26:15 PM,1.1,2.3,2.6,deg_C
3,12,2023,7:06:15 PM,1.2,2.3,2.6,deg_C
3,12,2023,6:46:15 PM,1.3,2.3,2.6,deg_C
3,12,2023,6:26:15 PM,1.5,2.3,2.6,deg_C
3,12,2023,6:06:15 PM,1.6,2.3,2.6,deg_C
3,12,2023,5:46:15 PM,1.8,2.3,2.6,deg_C
3,12,2023,5:26:15 PM,2,2.3,2.6,deg_C
3,12,2023,5:06:15 PM,2.3,2.3,2.6,deg_C
3,12,2023,4:46:15 PM,2.5,2.2,2.6,deg_C
3,12,2023,4:26:15 PM,2.6,2.2,2.6,deg_C
3,12,2023,4:06:15 PM,2.8,2.1,2.5,deg_C
3,12,2023,3:46:15 PM,2.9,2.1,2.5,deg_C
3,12,2023,3:26:15 PM,2.6,2.1,2.5,deg_C
3,12,2023,3:06:15 PM,2.7,2,2.5,deg_C
3,12,2023,2:46:15 PM,2.6,2,2.5,deg_C
3,12,2023,2:26:15 PM,2.5,2,2.5,deg_C
3,12,2023,2:06:15 PM,2,2,2.5,deg_C
3,12,2023,1:46:15 PM,1.9,1.9,2.5,deg_C
3,12,2023,1:26:15 PM,1.8,1.9,2.5,deg_C
3,12,2023,1:06:15 PM,1.6,1.9,2.5,deg_C
3,12,2023,12:46:15 PM,1.6,1.9,2.5,deg_C
3,12,2023,12:26:15 PM,1.5,1.9,2.5,deg_C
3,12,2023,12:06:15 PM,1.4,1.9,2.5,deg_C
3,12,2023,11:46:15 AM,1.4,1.9,2.5,deg_C
3,12,2023,11:26:15 AM,1.4,1.9,2.5,deg_C
3,12,2023,11:06:15 AM,1.3,1.9,2.5,deg_C
3,12,2023,10:46:15 AM,1.3,1.9,2.5,deg_C
3,12,2023,10:26:15 AM,1.3,1.9,2.6,deg_C
3,12,2023,10:06:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,9:46:15 AM,1.3,1.9,2.6,deg_C
3,12,2023,9:26:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,9:06:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,8:46:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,8:26:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,8:06:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,7:46:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,7:26:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,7:06:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,6:46:15 AM,1.2,1.9,2.6,deg_C
3,12,2023,6:26:15 AM,1.2,2,2.6,deg_C
3,12,2023,6:06:16 AM,1.2,2,2.6,deg_C
3,12,2023,5:46:16 AM,1.2,2,2.6,deg_C
3,12,2023,5:26:16 AM,1.2,2,2.6,deg_C
3,12,2023,5:06:16 AM,1.2,2,2.6,deg_C
3,12,2023,4:46:16 AM,1.2,2,2.6,deg_C
3,12,2023,4:26:16 AM,1.2,2,2.6,deg_C
3,12,2023,4:06:16 AM,1.3,2,2.7,deg_C
3,12,2023,3:46:16 AM,1.2,2,2.7,deg_C
3,12,2023,3:26:16 AM,1.3,2,2.7,deg_C
3,12,2023,3:06:16 AM,1.3,2,2.7,deg_C
3,12,2023,1:46:16 AM,1.3,2,2.7,deg_C
3,12,2023,1:26:16 AM,1.3,2,2.7,deg_C
3,12,2023,1:06:16 AM,1.3,2.1,2.7,deg_C
3,12,2023,12:46:16 AM,1.3,2.1,2.8,deg_C
3,12,2023,12:26:16 AM,1.3,2.1,2.8,deg_C
3,12,2023,12:06:16 AM,1.3,2.1,2.8,deg_C
3,11,2023,11:46:16 PM,1.3,2.1,2.8,deg_C
3,11,2023,11:26:16 PM,1.3,2.1,2.8,deg_C
3,11,2023,10:46:16 PM,1.3,2.1,2.8,deg_C
3,11,2023,10:26:16 PM,1.3,2.1,2.8,deg_C
3,11,2023,10:06:16 PM,1.3,2.1,2.8,deg_C
3,11,2023,9:46:16 PM,1.4,2.2,2.8,deg_C
3,11,2023,9:26:16 PM,1.4,2.2,2.8,deg_C
3,11,2023,9:06:16 PM,1.4,2.2,2.8,deg_C
3,11,2023,8:46:16 PM,1.5,2.3,2.8,deg_C
3,11,2023,8:26:16 PM,1.5,2.3,2.8,deg_C
3,11,2023,8:06:16 PM,1.5,2.3,2.8,deg_C
3,11,2023,7:46:16 PM,1.5,2.3,2.8,deg_C
3,11,2023,7:26:16 PM,1.5,2.3,2.8,deg_C
3,11,2023,7:06:16 PM,1.6,2.3,2.8,deg_C
3,11,2023,6:46:16 PM,1.6,2.3,2.8,deg_C
3,11,2023,6:26:16 PM,1.6,2.3,2.8,deg_C
3,11,2023,6:06:16 PM,1.7,2.3,2.8,deg_C
3,11,2023,5:46:16 PM,1.8,2.3,2.9,deg_C
3,11,2023,5:26:16 PM,1.8,2.3,2.8,deg_C
3,11,2023,5:06:16 PM,1.9,2.3,2.8,deg_C
3,11,2023,4:46:16 PM,2,2.3,2.8,deg_C
3,11,2023,4:26:16 PM,2,2.3,2.8,deg_C
3,11,2023,4:06:16 PM,2,2.3,2.8,deg_C
3,11,2023,3:46:16 PM,2,2.3,2.8,deg_C
3,11,2023,3:26:16 PM,2,2.3,2.8,deg_C
3,11,2023,3:06:16 PM,2.1,2.3,2.8,deg_C
3,11,2023,2:46:16 PM,2.1,2.3,2.8,deg_C
3,11,2023,2:26:16 PM,2.1,2.3,2.8,deg_C
3,11,2023,2:06:16 PM,2.1,2.3,2.8,deg_C
3,11,2023,1:46:16 PM,2.1,2.3,2.8,deg_C
3,11,2023,1:26:16 PM,2.1,2.3,2.8,deg_C
3,11,2023,1:06:17 PM,2.1,2.3,2.8,deg_C
3,11,2023,12:46:17 PM,2,2.2,2.8,deg_C
3,11,2023,12:26:17 PM,2,2.2,2.8,deg_C
3,11,2023,12:06:17 PM,2,2.2,2.8,deg_C
3,11,2023,11:46:17 AM,2,2.2,2.8,deg_C
3,11,2023,11:26:17 AM,2,2.2,2.8,deg_C
3,11,2023,11:06:17 AM,1.9,2.1,2.8,deg_C
3,11,2023,10:46:17 AM,1.8,2.1,2.8,deg_C
3,11,2023,10:26:17 AM,1.8,2.1,2.8,deg_C
3,11,2023,10:06:17 AM,1.7,2.1,2.8,deg_C
3,11,2023,9:46:17 AM,1.6,2.1,2.8,deg_C
3,11,2023,9:26:17 AM,1.6,2.1,2.8,deg_C
3,11,2023,9:06:17 AM,1.6,2.1,2.8,deg_C
3,11,2023,8:46:17 AM,1.5,2.1,2.8,deg_C
3,11,2023,8:26:17 AM,1.5,2.1,2.8,deg_C
3,11,2023,8:06:17 AM,1.5,2.1,2.8,deg_C
3,11,2023,7:46:17 AM,1.5,2.1,2.8,deg_C
3,11,2023,7:26:17 AM,1.5,2.1,2.8,deg_C
3,11,2023,7:06:17 AM,1.4,2.1,2.8,deg_C
3,11,2023,6:46:17 AM,1.4,2.1,2.8,deg_C
3,11,2023,6:26:17 AM,1.4,2.1,2.9,deg_C
3,11,2023,6:06:17 AM,1.4,2.1,2.9,deg_C
3,11,2023,5:46:17 AM,1.4,2.1,2.9,deg_C
3,11,2023,5:26:17 AM,1.4,2.1,2.9,deg_C
3,11,2023,5:06:17 AM,1.4,2.1,2.9,deg_C
3,11,2023,4:46:17 AM,1.4,2.1,2.9,deg_C
3,11,2023,4:26:17 AM,1.4,2.1,2.9,deg_C
3,11,2023,4:06:17 AM,1.4,2.1,2.9,deg_C
3,11,2023,3:46:17 AM,1.4,2.2,2.9,deg_C
3,11,2023,3:06:17 AM,1.4,2.1,3,deg_C
3,11,2023,2:46:17 AM,1.4,2.2,3,deg_C
3,11,2023,2:26:17 AM,1.4,2.2,3,deg_C
3,11,2023,2:06:17 AM,1.5,2.2,3,deg_C
3,11,2023,1:46:17 AM,1.4,2.2,3,deg_C
3,11,2023,1:26:17 AM,1.5,2.2,3,deg_C
3,11,2023,1:06:17 AM,1.5,2.2,3,deg_C
3,11,2023,12:46:17 AM,1.4,2.2,3,deg_C
3,11,2023,12:26:17 AM,1.4,2.2,3,deg_C
3,11,2023,12:06:17 AM,1.4,2.3,3,deg_C
3,10,2023,11:46:17 PM,1.5,2.3,3,deg_C
3,10,2023,11:26:17 PM,1.5,2.3,3,deg_C
3,10,2023,11:06:17 PM,1.5,2.3,3,deg_C
3,10,2023,10:46:17 PM,1.5,2.3,3,deg_C
3,10,2023,10:26:17 PM,1.5,2.3,3,deg_C
3,10,2023,10:06:18 PM,1.5,2.3,3,deg_C
3,10,2023,9:46:17 PM,1.5,2.3,3,deg_C
3,10,2023,9:26:18 PM,1.5,2.3,3.1,deg_C
3,10,2023,9:06:18 PM,1.5,2.3,3.1,deg_C
3,10,2023,8:46:18 PM,1.5,2.3,3.1,deg_C
3,10,2023,8:06:18 PM,1.5,2.3,3.1,deg_C
3,10,2023,7:46:18 PM,1.5,2.3,3.1,deg_C
3,10,2023,7:26:18 PM,1.5,2.4,3.1,deg_C
3,10,2023,7:06:18 PM,1.5,2.4,3.1,deg_C
3,10,2023,6:46:18 PM,1.5,2.4,3.1,deg_C
3,10,2023,6:26:18 PM,1.5,2.4,3.1,deg_C
3,10,2023,6:06:18 PM,1.5,2.4,3.1,deg_C
3,10,2023,5:46:18 PM,1.6,2.4,3.1,deg_C
3,10,2023,5:26:18 PM,1.6,2.5,3.2,deg_C
3,10,2023,5:06:18 PM,1.6,2.5,3.2,deg_C
3,10,2023,4:46:18 PM,1.6,2.5,3.2,deg_C
3,10,2023,4:26:18 PM,1.6,2.5,3.2,deg_C
3,10,2023,4:06:18 PM,1.6,2.5,3.2,deg_C
3,10,2023,3:46:18 PM,1.6,2.5,3.2,deg_C
3,10,2023,3:26:18 PM,1.6,2.5,3.2,deg_C
3,10,2023,3:06:18 PM,1.7,2.5,3.2,deg_C
3,10,2023,2:46:18 PM,1.7,2.5,3.3,deg_C
3,10,2023,2:26:18 PM,1.7,2.5,3.3,deg_C
3,10,2023,2:06:18 PM,1.7,2.5,3.3,deg_C
3,10,2023,1:46:18 PM,1.7,2.5,3.3,deg_C
3,10,2023,1:26:18 PM,1.7,2.5,3.3,deg_C
3,10,2023,1:06:18 PM,1.7,2.5,3.3,deg_C
3,10,2023,12:46:18 PM,1.7,2.5,3.3,deg_C
3,10,2023,12:26:18 PM,1.8,2.6,3.3,deg_C
3,10,2023,12:06:18 PM,1.8,2.6,3.3,deg_C
3,10,2023,11:46:18 AM,1.8,2.6,3.3,deg_C
3,10,2023,11:26:18 AM,1.7,2.6,3.3,deg_C
3,10,2023,11:06:18 AM,1.8,2.6,3.3,deg_C
3,10,2023,10:46:18 AM,1.8,2.6,3.3,deg_C
3,10,2023,10:26:18 AM,1.7,2.6,3.3,deg_C
3,10,2023,10:06:18 AM,1.8,2.6,3.4,deg_C
3,10,2023,9:46:18 AM,1.8,2.6,3.4,deg_C
3,10,2023,9:26:18 AM,1.8,2.6,3.4,deg_C
3,10,2023,9:06:19 AM,1.8,2.6,3.4,deg_C
3,10,2023,8:46:19 AM,1.8,2.6,3.4,deg_C
3,10,2023,8:26:19 AM,1.8,2.6,3.4,deg_C
3,10,2023,8:06:19 AM,1.8,2.7,3.4,deg_C
3,10,2023,7:46:19 AM,1.8,2.7,3.5,deg_C
3,10,2023,7:26:19 AM,1.8,2.7,3.5,deg_C
3,10,2023,7:06:19 AM,1.8,2.7,3.5,deg_C
3,10,2023,6:46:19 AM,1.8,2.7,3.5,deg_C
3,10,2023,6:26:19 AM,1.8,2.8,3.5,deg_C
3,10,2023,6:06:19 AM,1.8,2.8,3.5,deg_C
3,10,2023,5:46:19 AM,1.8,2.8,3.5,deg_C
3,10,2023,5:26:19 AM,1.8,2.8,3.5,deg_C
3,10,2023,5:06:19 AM,1.8,2.8,3.5,deg_C
3,10,2023,4:46:19 AM,1.8,2.8,3.6,deg_C
3,10,2023,4:26:19 AM,1.8,2.8,3.6,deg_C
3,10,2023,4:06:19 AM,1.8,2.8,3.6,deg_C
3,10,2023,3:46:19 AM,1.9,2.8,3.6,deg_C
3,10,2023,3:26:19 AM,1.9,2.9,3.6,deg_C
3,10,2023,3:06:19 AM,1.9,2.9,3.6,deg_C
3,10,2023,2:46:19 AM,1.9,2.9,3.6,deg_C
3,10,2023,2:26:19 AM,1.9,2.9,3.6,deg_C
3,10,2023,2:06:19 AM,2,3,3.6,deg_C
3,10,2023,1:46:19 AM,2,3,3.7,deg_C
3,10,2023,1:26:19 AM,2,3,3.7,deg_C
3,10,2023,1:06:19 AM,2,3,3.7,deg_C
3,10,2023,12:46:19 AM,2,3,3.7,deg_C
3,10,2023,12:06:19 AM,2,3,3.8,deg_C
3,9,2023,11:46:19 PM,2,3.1,3.8,deg_C
3,9,2023,11:26:19 PM,2,3.1,3.8,deg_C
3,9,2023,11:06:19 PM,2.1,3.1,3.8,deg_C
3,9,2023,10:46:19 PM,2.1,3.1,3.8,deg_C
3,9,2023,10:26:19 PM,2.1,3.1,3.8,deg_C
3,9,2023,10:06:19 PM,2.1,3.1,3.8,deg_C
3,9,2023,9:46:19 PM,2.1,3.1,3.9,deg_C
3,9,2023,9:26:19 PM,2.1,3.2,3.9,deg_C
3,9,2023,9:06:19 PM,2.1,3.2,3.9,deg_C
3,9,2023,8:46:19 PM,2.2,3.2,3.9,deg_C
3,9,2023,8:26:19 PM,2.2,3.3,4,deg_C
3,9,2023,8:06:19 PM,2.3,3.3,4,deg_C
3,9,2023,7:26:19 PM,2.3,3.3,4,deg_C
3,9,2023,7:06:19 PM,2.3,3.3,4,deg_C
3,9,2023,6:46:19 PM,2.3,3.4,4,deg_C
3,9,2023,6:26:19 PM,2.3,3.4,4,deg_C
3,9,2023,6:06:19 PM,2.3,3.5,4,deg_C
3,9,2023,5:46:19 PM,2.3,3.5,4.1,deg_C
3,9,2023,5:26:19 PM,2.3,3.5,4.1,deg_C
3,9,2023,5:06:19 PM,2.3,3.6,4.1,deg_C
3,9,2023,4:46:19 PM,2.4,3.6,4.1,deg_C
3,9,2023,4:26:19 PM,2.5,3.6,4.1,deg_C
3,9,2023,4:06:19 PM,2.6,3.7,4.1,deg_C
3,9,2023,3:46:19 PM,2.6,3.7,4.1,deg_C
3,9,2023,3:26:20 PM,2.8,3.8,4.1,deg_C
3,9,2023,3:06:20 PM,2.8,3.8,4.1,deg_C
3,9,2023,2:46:20 PM,3,3.8,4.1,deg_C
3,9,2023,2:26:20 PM,3.1,3.8,4.1,deg_C
3,9,2023,2:06:20 PM,3.4,3.8,4.1,deg_C
3,9,2023,1:46:20 PM,3.6,3.8,4.1,deg_C
3,9,2023,1:26:20 PM,3.7,3.8,4.1,deg_C
3,9,2023,1:06:20 PM,3.7,3.8,4.1,deg_C
3,9,2023,12:46:20 PM,3.8,3.8,4.1,deg_C
3,9,2023,12:26:20 PM,3.8,3.8,4.1,deg_C
3,9,2023,12:06:20 PM,3.8,3.8,4.1,deg_C
3,9,2023,11:46:20 AM,3.9,3.8,4.1,deg_C
3,9,2023,11:26:20 AM,3.9,3.7,4.1,deg_C
3,9,2023,11:06:20 AM,4,3.7,4.1,deg_C
3,9,2023,10:46:20 AM,3.9,3.7,4.1,deg_C
3,9,2023,10:26:20 AM,3.8,3.6,4.2,deg_C
3,9,2023,10:06:20 AM,3.8,3.6,4.2,deg_C
3,9,2023,9:46:20 AM,3.7,3.6,4.2,deg_C
3,9,2023,9:06:20 AM,3.4,3.6,4.2,deg_C
3,9,2023,8:46:20 AM,3.3,3.6,4.3,deg_C
3,9,2023,8:26:20 AM,3.1,3.6,4.3,deg_C
3,9,2023,8:06:20 AM,3,3.7,4.3,deg_C
3,9,2023,7:46:20 AM,2.8,3.7,4.3,deg_C
3,9,2023,7:26:20 AM,2.8,3.8,4.3,deg_C
3,9,2023,7:06:20 AM,2.8,3.8,4.3,deg_C
3,9,2023,6:46:20 AM,2.8,3.8,4.4,deg_C
3,9,2023,6:26:20 AM,2.8,3.8,4.4,deg_C
3,9,2023,6:06:20 AM,2.9,3.9,4.4,deg_C
3,9,2023,5:46:20 AM,2.9,3.9,4.5,deg_C
3,9,2023,5:26:20 AM,3,3.9,4.5,deg_C
3,9,2023,5:06:20 AM,3,4,4.5,deg_C
3,9,2023,4:46:20 AM,3,4,4.5,deg_C
3,9,2023,4:26:20 AM,3,4,4.5,deg_C
3,9,2023,4:06:20 AM,3.1,4.1,4.5,deg_C
3,9,2023,3:46:20 AM,3.1,4.1,4.6,deg_C
3,9,2023,3:26:20 AM,3.1,4.1,4.6,deg_C
3,9,2023,3:06:20 AM,3.2,4.1,4.6,deg_C
3,9,2023,2:46:20 AM,3.2,4.2,4.6,deg_C
3,9,2023,2:26:21 AM,3.3,4.2,4.6,deg_C
3,9,2023,2:06:21 AM,3.3,4.3,4.6,deg_C
3,9,2023,1:46:21 AM,3.3,4.3,4.7,deg_C
3,9,2023,1:26:21 AM,3.4,4.3,4.7,deg_C
3,9,2023,1:06:21 AM,3.4,4.4,4.7,deg_C
3,9,2023,12:46:21 AM,3.5,4.5,4.8,deg_C
3,9,2023,12:26:21 AM,3.5,4.5,4.8,deg_C
3,9,2023,12:06:21 AM,3.6,4.5,4.8,deg_C
3,8,2023,11:46:21 PM,3.6,4.6,4.8,deg_C
3,8,2023,11:26:21 PM,3.7,4.6,4.8,deg_C
3,8,2023,11:06:21 PM,3.8,4.7,4.8,deg_C
3,8,2023,10:46:21 PM,3.9,4.8,4.8,deg_C
3,8,2023,10:26:21 PM,4,4.8,4.8,deg_C
3,8,2023,10:06:21 PM,4,4.8,4.8,deg_C
3,8,2023,9:46:21 PM,4.1,4.9,4.9,deg_C
3,8,2023,9:26:21 PM,4.2,5,4.9,deg_C
3,8,2023,9:06:21 PM,4.3,5,4.9,deg_C
3,8,2023,8:46:21 PM,4.5,5.1,4.9,deg_C
3,8,2023,8:26:21 PM,4.6,5.1,4.8,deg_C
3,8,2023,8:06:21 PM,4.8,5.1,4.8,deg_C
3,8,2023,7:46:21 PM,4.9,5.2,4.8,deg_C
3,8,2023,7:26:21 PM,5.1,5.2,4.8,deg_C
3,8,2023,7:06:21 PM,5.2,5.3,4.8,deg_C
3,8,2023,6:46:21 PM,5.4,5.3,4.8,deg_C
3,8,2023,6:26:21 PM,5.6,5.3,4.7,deg_C
3,8,2023,6:06:21 PM,5.8,5.3,4.7,deg_C
3,8,2023,5:46:21 PM,6.1,5.3,4.6,deg_C
3,8,2023,5:26:21 PM,6.4,5.3,4.6,deg_C
3,8,2023,5:06:21 PM,6.6,5.3,4.5,deg_C
3,8,2023,4:46:21 PM,6.9,5.2,4.5,deg_C
3,8,2023,4:26:21 PM,7.1,5.1,4.4,deg_C
3,8,2023,4:06:21 PM,7.4,5.1,4.3,deg_C
3,8,2023,3:26:21 PM,7.8,4.9,4.3,deg_C
3,8,2023,3:06:21 PM,8.1,4.8,4.2,deg_C
3,8,2023,2:46:21 PM,8.3,4.6,4.1,deg_C
3,8,2023,2:26:22 PM,8.5,4.5,4.1,deg_C
3,8,2023,2:06:21 PM,8.3,4.3,4,deg_C
3,8,2023,1:46:22 PM,7.8,4.1,4,deg_C
3,8,2023,1:26:22 PM,7.8,4,4,deg_C
3,8,2023,1:06:22 PM,7.6,3.8,4,deg_C
3,8,2023,12:46:22 PM,7.4,3.7,4,deg_C
3,8,2023,12:26:22 PM,6.9,3.6,3.9,deg_C
3,8,2023,12:06:22 PM,6.1,3.5,3.9,deg_C
3,8,2023,11:46:22 AM,5.3,3.4,3.9,deg_C
3,8,2023,11:26:22 AM,4.7,3.3,4,deg_C
3,8,2023,11:06:22 AM,4.1,3.3,4,deg_C
3,8,2023,10:46:22 AM,3.4,3.3,4,deg_C
3,8,2023,10:26:22 AM,3.2,3.3,4,deg_C
3,8,2023,10:06:22 AM,3.1,3.2,4,deg_C
3,8,2023,9:46:22 AM,2.9,3.2,4,deg_C
3,8,2023,9:26:22 AM,2.8,3.2,4,deg_C
3,8,2023,9:06:22 AM,2.7,3.2,4.1,deg_C
