Month,Day,Year,Time,soil_temp_05cm_HQ,soil_temp_20cm_HQ,soil_temp_35cm_HQ,temp_unit
3,12,2023,1:07:07 PM,2.8,1.9,3,deg_C
3,12,2023,12:47:07 PM,2.4,1.8,3,deg_C
3,12,2023,12:27:07 PM,2,1.8,3,deg_C
3,12,2023,12:07:07 PM,1.5,1.8,3,deg_C
3,12,2023,11:47:07 AM,1.3,1.8,3,deg_C
3,12,2023,11:27:07 AM,1.1,1.8,3,deg_C
3,12,2023,11:07:07 AM,1,1.9,3,deg_C
3,12,2023,10:47:07 AM,1,1.9,3.1,deg_C
3,12,2023,10:27:07 AM,1,1.9,3.1,deg_C
3,12,2023,10:07:07 AM,1,1.9,3.1,deg_C
3,12,2023,9:47:07 AM,1,1.9,3.1,deg_C
3,12,2023,9:27:07 AM,1,1.9,3.1,deg_C
3,12,2023,9:07:07 AM,1,1.9,3.1,deg_C
3,12,2023,8:47:07 AM,1,2,3.1,deg_C
3,12,2023,8:27:07 AM,1,2,3.1,deg_C
3,12,2023,8:07:07 AM,1,2,3.1,deg_C
3,12,2023,7:47:07 AM,1.1,2,3.1,deg_C
3,12,2023,7:27:07 AM,1.1,2,3.1,deg_C
3,12,2023,7:07:07 AM,1.1,2,3.1,deg_C
3,12,2023,6:47:07 AM,1.1,2,3.1,deg_C
3,12,2023,6:27:07 AM,1.1,2,3.1,deg_C
3,12,2023,6:07:07 AM,1.1,2.1,3.1,deg_C
3,12,2023,5:47:07 AM,1.1,2.1,3.2,deg_C
3,12,2023,5:27:07 AM,1.1,2.1,3.2,deg_C
3,12,2023,5:07:07 AM,1.1,2.1,3.2,deg_C
3,12,2023,4:47:07 AM,1.1,2.1,3.2,deg_C
3,12,2023,4:27:07 AM,1.1,2.1,3.2,deg_C
3,12,2023,4:07:07 AM,1.1,2.1,3.2,deg_C
3,12,2023,3:47:07 AM,1.2,2.1,3.3,deg_C
3,12,2023,3:27:07 AM,1.2,2.2,3.3,deg_C
3,12,2023,3:07:07 AM,1.2,2.2,3.3,deg_C
3,12,2023,1:47:07 AM,1.2,2.2,3.3,deg_C
3,12,2023,1:27:07 AM,1.3,2.3,3.3,deg_C
3,12,2023,1:07:07 AM,1.3,2.3,3.3,deg_C
3,12,2023,12:47:07 AM,1.3,2.3,3.3,deg_C
3,12,2023,12:27:07 AM,1.3,2.3,3.3,deg_C
3,12,2023,12:07:07 AM,1.3,2.4,3.3,deg_C
3,11,2023,11:47:07 PM,1.3,2.4,3.3,deg_C
3,11,2023,11:27:07 PM,1.4,2.4,3.3,deg_C
3,11,2023,11:07:07 PM,1.4,2.5,3.3,deg_C
3,11,2023,10:47:07 PM,1.5,2.5,3.3,deg_C
3,11,2023,10:27:07 PM,1.5,2.5,3.3,deg_C
3,11,2023,10:07:07 PM,1.6,2.5,3.3,deg_C
3,11,2023,9:47:07 PM,1.6,2.6,3.3,deg_C
3,11,2023,9:27:07 PM,1.7,2.6,3.3,deg_C
3,11,2023,9:07:07 PM,1.8,2.6,3.3,deg_C
3,11,2023,8:47:07 PM,1.9,2.6,3.3,deg_C
3,11,2023,8:27:07 PM,2,2.6,3.3,deg_C
3,11,2023,8:07:07 PM,2.1,2.7,3.3,deg_C
3,11,2023,7:47:07 PM,2.1,2.7,3.3,deg_C
3,11,2023,7:27:07 PM,2.3,2.8,3.3,deg_C
3,11,2023,7:07:07 PM,2.4,2.8,3.3,deg_C
3,11,2023,6:27:07 PM,2.8,2.8,3.3,deg_C
3,11,2023,6:07:07 PM,3,2.8,3.3,deg_C
3,11,2023,5:47:07 PM,3.1,2.8,3.3,deg_C
3,11,2023,5:27:07 PM,3.3,2.7,3.2,deg_C
3,11,2023,5:07:07 PM,3.5,2.7,3.2,deg_C
3,11,2023,4:47:08 PM,3.6,2.7,3.2,deg_C
3,11,2023,4:27:08 PM,3.7,2.6,3.2,deg_C
3,11,2023,4:07:08 PM,3.8,2.6,3.2,deg_C
3,11,2023,3:47:08 PM,4,2.6,3.2,deg_C
3,11,2023,3:27:08 PM,4,2.5,3.2,deg_C
3,11,2023,3:07:08 PM,4.1,2.5,3.2,deg_C
3,11,2023,2:47:08 PM,4.1,2.5,3.2,deg_C
3,11,2023,2:27:08 PM,4.1,2.4,3.2,deg_C
3,11,2023,2:07:08 PM,4.2,2.3,3.2,deg_C
3,11,2023,1:47:08 PM,4.1,2.3,3.2,deg_C
3,11,2023,1:27:08 PM,4,2.2,3.2,deg_C
3,11,2023,1:07:08 PM,3.8,2.2,3.2,deg_C
3,11,2023,12:47:08 PM,3.5,2.1,3.2,deg_C
3,11,2023,12:27:08 PM,3.3,2.1,3.2,deg_C
3,11,2023,12:07:08 PM,3.1,2.1,3.2,deg_C
3,11,2023,11:47:08 AM,2.8,2.1,3.2,deg_C
3,11,2023,11:27:08 AM,2.3,2.1,3.2,deg_C
3,11,2023,11:07:08 AM,1.9,2.1,3.2,deg_C
3,11,2023,10:47:08 AM,1.6,2,3.2,deg_C
3,11,2023,10:27:08 AM,1.6,2,3.2,deg_C
3,11,2023,10:07:08 AM,1.6,2,3.2,deg_C
3,11,2023,9:47:08 AM,1.6,2,3.2,deg_C
3,11,2023,9:27:08 AM,1.5,2,3.3,deg_C
3,11,2023,9:07:08 AM,1.5,2,3.3,deg_C
3,11,2023,8:47:08 AM,1.4,2,3.3,deg_C
3,11,2023,8:27:08 AM,1.3,2,3.3,deg_C
3,11,2023,8:07:08 AM,1.2,2,3.3,deg_C
3,11,2023,7:47:08 AM,1.2,2,3.3,deg_C
3,11,2023,7:27:08 AM,1.1,2,3.3,deg_C
3,11,2023,7:07:08 AM,1.1,2,3.3,deg_C
3,11,2023,6:47:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,6:27:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,6:07:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,5:47:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,5:27:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,5:07:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,4:47:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,4:27:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,4:07:08 AM,1.1,2.1,3.3,deg_C
3,11,2023,3:47:08 AM,1.2,2.1,3.3,deg_C
3,11,2023,3:27:08 AM,1.2,2.1,3.4,deg_C
3,11,2023,3:07:08 AM,1.2,2.1,3.4,deg_C
3,11,2023,2:47:08 AM,1.2,2.1,3.4,deg_C
3,11,2023,2:27:08 AM,1.3,2.1,3.4,deg_C
3,11,2023,2:07:08 AM,1.3,2.1,3.4,deg_C
3,11,2023,1:47:08 AM,1.3,2.1,3.4,deg_C
3,11,2023,1:27:08 AM,1.3,2.1,3.4,deg_C
3,11,2023,1:07:08 AM,1.3,2.1,3.4,deg_C
3,11,2023,12:47:08 AM,1.3,2.1,3.4,deg_C
3,11,2023,12:27:08 AM,1.3,2.1,3.5,deg_C
3,11,2023,12:07:08 AM,1.3,2.1,3.5,deg_C
3,10,2023,11:47:08 PM,1.2,2.1,3.5,deg_C
3,10,2023,11:27:08 PM,1.2,2.1,3.5,deg_C
3,10,2023,11:07:08 PM,1.2,2.2,3.5,deg_C
3,10,2023,10:47:08 PM,1.2,2.2,3.5,deg_C
3,10,2023,10:27:08 PM,1.2,2.2,3.5,deg_C
3,10,2023,10:07:08 PM,1.2,2.2,3.5,deg_C
3,10,2023,9:47:08 PM,1.2,2.2,3.5,deg_C
3,10,2023,9:27:08 PM,1.2,2.2,3.5,deg_C
3,10,2023,9:07:08 PM,1.2,2.2,3.5,deg_C
3,10,2023,8:47:08 PM,1.2,2.3,3.6,deg_C
3,10,2023,8:27:08 PM,1.2,2.3,3.5,deg_C
3,10,2023,8:07:08 PM,1.2,2.3,3.6,deg_C
3,10,2023,7:47:08 PM,1.2,2.3,3.6,deg_C
3,10,2023,7:27:08 PM,1.2,2.3,3.6,deg_C
3,10,2023,7:07:08 PM,1.2,2.3,3.6,deg_C
3,10,2023,6:47:08 PM,1.2,2.3,3.6,deg_C
3,10,2023,6:27:08 PM,1.2,2.3,3.6,deg_C
3,10,2023,6:07:08 PM,1.2,2.3,3.6,deg_C
3,10,2023,5:47:08 PM,1.3,2.3,3.6,deg_C
3,10,2023,5:27:08 PM,1.3,2.3,3.6,deg_C
3,10,2023,5:07:08 PM,1.3,2.3,3.6,deg_C
3,10,2023,4:47:08 PM,1.3,2.4,3.7,deg_C
3,10,2023,4:27:08 PM,1.3,2.4,3.7,deg_C
3,10,2023,4:07:08 PM,1.3,2.4,3.7,deg_C
3,10,2023,3:47:09 PM,1.3,2.4,3.7,deg_C
3,10,2023,3:27:09 PM,1.3,2.5,3.7,deg_C
3,10,2023,3:07:09 PM,1.3,2.5,3.7,deg_C
3,10,2023,2:47:09 PM,1.3,2.5,3.8,deg_C
3,10,2023,2:27:09 PM,1.3,2.5,3.8,deg_C
3,10,2023,2:07:09 PM,1.3,2.5,3.8,deg_C
3,10,2023,1:47:09 PM,1.3,2.5,3.8,deg_C
3,10,2023,1:27:09 PM,1.3,2.5,3.8,deg_C
3,10,2023,1:07:09 PM,1.4,2.5,3.8,deg_C
3,10,2023,12:47:09 PM,1.3,2.5,3.8,deg_C
3,10,2023,12:27:09 PM,1.4,2.5,3.8,deg_C
3,10,2023,12:07:09 PM,1.4,2.6,3.8,deg_C
3,10,2023,11:47:09 AM,1.4,2.6,3.8,deg_C
3,10,2023,11:27:09 AM,1.4,2.6,3.9,deg_C
3,10,2023,11:07:09 AM,1.4,2.6,3.9,deg_C
3,10,2023,10:47:09 AM,1.4,2.6,3.9,deg_C
3,10,2023,10:27:09 AM,1.4,2.6,3.9,deg_C
3,10,2023,10:07:09 AM,1.4,2.6,3.9,deg_C
3,10,2023,9:47:09 AM,1.4,2.6,4,deg_C
3,10,2023,9:27:09 AM,1.5,2.6,4,deg_C
3,10,2023,9:07:09 AM,1.5,2.7,4,deg_C
3,10,2023,8:47:09 AM,1.5,2.6,4,deg_C
3,10,2023,8:27:09 AM,1.5,2.7,4,deg_C
3,10,2023,8:07:09 AM,1.5,2.7,4,deg_C
3,10,2023,7:47:09 AM,1.5,2.7,4,deg_C
3,10,2023,7:27:09 AM,1.5,2.8,4,deg_C
3,10,2023,7:07:09 AM,1.5,2.8,4,deg_C
3,10,2023,6:47:09 AM,1.5,2.8,4,deg_C
3,10,2023,6:27:09 AM,1.5,2.8,4.1,deg_C
3,10,2023,6:07:09 AM,1.5,2.8,4.1,deg_C
3,10,2023,5:47:09 AM,1.6,2.8,4.1,deg_C
3,10,2023,5:27:09 AM,1.6,2.8,4.1,deg_C
3,10,2023,5:07:09 AM,1.6,2.8,4.1,deg_C
3,10,2023,4:47:09 AM,1.6,2.9,4.1,deg_C
3,10,2023,4:27:09 AM,1.6,2.9,4.1,deg_C
3,10,2023,4:07:09 AM,1.6,2.9,4.1,deg_C
3,10,2023,3:47:09 AM,1.6,3,4.2,deg_C
3,10,2023,3:27:09 AM,1.6,3,4.2,deg_C
3,10,2023,3:07:09 AM,1.6,3,4.2,deg_C
3,10,2023,2:47:09 AM,1.6,3,4.2,deg_C
3,10,2023,2:27:09 AM,1.6,3,4.2,deg_C
3,10,2023,2:07:09 AM,1.6,3.1,4.3,deg_C
3,10,2023,1:47:09 AM,1.6,3.1,4.3,deg_C
3,10,2023,1:27:09 AM,1.7,3.1,4.3,deg_C
3,10,2023,1:07:09 AM,1.7,3.1,4.3,deg_C
3,10,2023,12:47:09 AM,1.7,3.1,4.3,deg_C
3,10,2023,12:07:09 AM,1.8,3.2,4.4,deg_C
3,9,2023,11:47:09 PM,1.8,3.2,4.4,deg_C
3,9,2023,11:27:09 PM,1.8,3.3,4.4,deg_C
3,9,2023,11:07:09 PM,1.8,3.3,4.4,deg_C
3,9,2023,10:47:09 PM,1.8,3.3,4.4,deg_C
3,9,2023,10:27:09 PM,1.9,3.3,4.5,deg_C
3,9,2023,10:07:09 PM,2,3.4,4.5,deg_C
3,9,2023,9:47:09 PM,2,3.4,4.5,deg_C
3,9,2023,9:27:09 PM,2,3.5,4.5,deg_C
3,9,2023,9:07:09 PM,2,3.5,4.5,deg_C
3,9,2023,8:47:09 PM,2.1,3.5,4.5,deg_C
3,9,2023,8:27:09 PM,2.1,3.5,4.5,deg_C
3,9,2023,8:07:09 PM,2.1,3.6,4.5,deg_C
3,9,2023,7:47:09 PM,2.1,3.6,4.5,deg_C
3,9,2023,7:27:09 PM,2.2,3.6,4.6,deg_C
3,9,2023,7:07:09 PM,2.2,3.7,4.6,deg_C
3,9,2023,6:47:09 PM,2.3,3.7,4.6,deg_C
3,9,2023,6:27:09 PM,2.3,3.8,4.6,deg_C
3,9,2023,6:07:10 PM,2.4,3.8,4.6,deg_C
3,9,2023,5:47:10 PM,2.5,3.8,4.6,deg_C
3,9,2023,5:27:10 PM,2.5,3.9,4.6,deg_C
3,9,2023,5:07:10 PM,2.6,3.9,4.6,deg_C
3,9,2023,4:47:10 PM,2.7,4,4.6,deg_C
3,9,2023,4:27:10 PM,2.8,4,4.6,deg_C
3,9,2023,4:07:10 PM,2.9,4,4.6,deg_C
3,9,2023,3:47:10 PM,3.1,4.1,4.6,deg_C
3,9,2023,3:27:10 PM,3.2,4.1,4.6,deg_C
3,9,2023,3:07:10 PM,3.4,4.1,4.6,deg_C
3,9,2023,2:47:10 PM,3.6,4.1,4.6,deg_C
3,9,2023,2:27:10 PM,3.8,4.1,4.7,deg_C
3,9,2023,2:07:10 PM,4.1,4.1,4.7,deg_C
3,9,2023,1:47:10 PM,4.3,4.1,4.7,deg_C
3,9,2023,1:27:10 PM,4.4,4.1,4.7,deg_C
3,9,2023,1:07:10 PM,4.5,4.1,4.7,deg_C
3,9,2023,12:47:10 PM,4.5,4.1,4.7,deg_C
3,9,2023,12:27:10 PM,4.6,4.1,4.7,deg_C
3,9,2023,12:07:10 PM,4.6,4.1,4.7,deg_C
3,9,2023,11:47:10 AM,4.6,4.1,4.7,deg_C
3,9,2023,11:27:10 AM,4.6,4.1,4.8,deg_C
3,9,2023,11:07:10 AM,4.6,4.1,4.8,deg_C
3,9,2023,10:47:10 AM,4.5,4.1,4.8,deg_C
3,9,2023,10:27:10 AM,4.4,4,4.8,deg_C
3,9,2023,10:07:10 AM,4.3,4,4.8,deg_C
3,9,2023,9:47:10 AM,4.2,4.1,4.8,deg_C
3,9,2023,9:27:10 AM,4,4.1,4.8,deg_C
3,9,2023,9:07:10 AM,3.9,4.1,4.8,deg_C
3,9,2023,8:47:10 AM,3.7,4.1,4.8,deg_C
3,9,2023,8:27:10 AM,3.6,4.1,4.8,deg_C
3,9,2023,8:07:10 AM,3.5,4.1,4.8,deg_C
3,9,2023,7:47:10 AM,3.5,4.2,4.8,deg_C
3,9,2023,7:27:10 AM,3.4,4.2,4.9,deg_C
3,9,2023,7:07:10 AM,3.4,4.2,4.9,deg_C
3,9,2023,6:47:10 AM,3.5,4.3,4.9,deg_C
3,9,2023,6:27:10 AM,3.5,4.3,5,deg_C
3,9,2023,6:07:10 AM,3.5,4.3,5,deg_C
3,9,2023,5:47:10 AM,3.6,4.3,5,deg_C
3,9,2023,5:27:10 AM,3.6,4.4,5,deg_C
3,9,2023,5:07:10 AM,3.6,4.4,5,deg_C
3,9,2023,4:47:10 AM,3.7,4.5,5,deg_C
3,9,2023,4:27:10 AM,3.7,4.5,5,deg_C
3,9,2023,4:07:10 AM,3.8,4.5,5,deg_C
3,9,2023,3:47:10 AM,3.8,4.5,5,deg_C
3,9,2023,3:27:10 AM,3.9,4.6,5,deg_C
3,9,2023,3:07:10 AM,3.9,4.6,5,deg_C
3,9,2023,2:47:10 AM,4,4.6,5,deg_C
3,9,2023,2:27:10 AM,4,4.7,5,deg_C
3,9,2023,2:07:10 AM,4.1,4.8,5,deg_C
3,9,2023,1:47:10 AM,4.1,4.8,5,deg_C
3,9,2023,1:27:10 AM,4.2,4.8,5,deg_C
3,9,2023,1:07:10 AM,4.3,4.8,5.1,deg_C
3,9,2023,12:47:10 AM,4.3,4.9,5,deg_C
3,9,2023,12:27:10 AM,4.4,5,5,deg_C
3,9,2023,12:07:10 AM,4.5,5,5,deg_C
3,8,2023,11:47:10 PM,4.6,5,5,deg_C
3,8,2023,11:27:10 PM,4.6,5.1,5,deg_C
3,8,2023,11:07:10 PM,4.8,5.1,5,deg_C
3,8,2023,10:47:10 PM,4.9,5.1,5,deg_C
3,8,2023,10:27:10 PM,5,5.2,5,deg_C
3,8,2023,10:07:10 PM,5.1,5.2,5,deg_C
3,8,2023,9:47:10 PM,5.2,5.3,5,deg_C
3,8,2023,9:27:10 PM,5.3,5.3,5,deg_C
3,8,2023,9:07:10 PM,5.5,5.3,5,deg_C
3,8,2023,8:47:11 PM,5.7,5.4,5,deg_C
3,8,2023,8:27:11 PM,5.8,5.4,5,deg_C
3,8,2023,8:07:11 PM,6,5.4,4.9,deg_C
3,8,2023,7:47:11 PM,6.2,5.4,4.9,deg_C
3,8,2023,7:27:11 PM,6.5,5.5,4.8,deg_C
3,8,2023,7:07:11 PM,6.6,5.5,4.8,deg_C
3,8,2023,6:47:11 PM,6.9,5.5,4.8,deg_C
3,8,2023,6:07:11 PM,7.5,5.4,4.8,deg_C
3,8,2023,5:47:11 PM,7.7,5.3,4.7,deg_C
3,8,2023,5:27:11 PM,8,5.3,4.7,deg_C
3,8,2023,5:07:11 PM,8.3,5.2,4.7,deg_C
3,8,2023,4:47:11 PM,8.5,5.1,4.6,deg_C
3,8,2023,4:27:11 PM,8.8,5.1,4.6,deg_C
3,8,2023,4:07:11 PM,9,5,4.6,deg_C
3,8,2023,3:47:11 PM,9.1,4.8,4.6,deg_C
3,8,2023,3:27:11 PM,9.3,4.7,4.6,deg_C
3,8,2023,3:07:11 PM,9.5,4.6,4.6,deg_C
3,8,2023,2:47:11 PM,9.5,4.5,4.5,deg_C
3,8,2023,2:27:11 PM,9.3,4.3,4.6,deg_C
3,8,2023,2:07:11 PM,9.1,4.2,4.6,deg_C
3,8,2023,1:47:11 PM,8.8,4.1,4.6,deg_C
3,8,2023,1:27:11 PM,8.6,4,4.6,deg_C
3,8,2023,1:07:11 PM,8.2,3.9,4.6,deg_C
3,8,2023,12:47:11 PM,7.6,3.8,4.6,deg_C
3,8,2023,12:27:11 PM,6.8,3.7,4.6,deg_C
3,8,2023,12:07:11 PM,6.1,3.7,4.6,deg_C
3,8,2023,11:47:11 AM,5.4,3.6,4.6,deg_C
3,8,2023,11:27:11 AM,4.8,3.6,4.6,deg_C
3,8,2023,11:07:11 AM,4.1,3.6,4.6,deg_C
3,8,2023,10:47:11 AM,3.7,3.6,4.6,deg_C
3,8,2023,10:27:11 AM,3.5,3.6,4.7,deg_C
3,8,2023,10:07:11 AM,3.3,3.6,4.7,deg_C
3,8,2023,9:47:11 AM,3.2,3.6,4.8,deg_C
3,8,2023,9:27:11 AM,3,3.6,4.8,deg_C
3,8,2023,9:07:11 AM,2.9,3.6,4.8,deg_C
3,8,2023,8:47:11 AM,2.6,3.6,4.8,deg_C
3,8,2023,8:27:11 AM,2.4,3.7,4.8,deg_C
3,8,2023,8:07:11 AM,2.1,3.8,4.8,deg_C
3,8,2023,7:47:11 AM,2,3.8,4.8,deg_C
3,8,2023,7:27:11 AM,1.9,3.8,4.9,deg_C
3,8,2023,7:07:11 AM,1.8,3.9,4.9,deg_C
3,8,2023,6:47:11 AM,1.9,4,4.9,deg_C
3,8,2023,6:27:11 AM,2,4,5,deg_C
3,8,2023,5:27:11 AM,2.1,4.1,5,deg_C
3,8,2023,5:07:12 AM,2.3,4.2,5,deg_C
3,8,2023,4:47:12 AM,2.3,4.3,5,deg_C
3,8,2023,4:27:12 AM,2.5,4.3,5.1,deg_C
3,8,2023,4:07:12 AM,2.6,4.3,5.1,deg_C
3,8,2023,3:47:12 AM,2.7,4.4,5.1,deg_C
3,8,2023,3:27:12 AM,2.8,4.5,5.1,deg_C
3,8,2023,3:07:12 AM,3,4.5,5.1,deg_C
3,8,2023,2:47:12 AM,3.1,4.6,5.1,deg_C
3,8,2023,2:27:12 AM,3.2,4.6,5.1,deg_C
3,8,2023,2:07:12 AM,3.3,4.6,5.1,deg_C
3,8,2023,1:47:12 AM,3.3,4.7,5.1,deg_C
3,8,2023,1:27:12 AM,3.4,4.8,5.1,deg_C
3,8,2023,1:07:12 AM,3.4,4.8,5.2,deg_C
3,8,2023,12:47:12 AM,3.5,4.8,5.1,deg_C
3,8,2023,12:27:12 AM,3.5,5,5.2,deg_C
3,8,2023,12:07:12 AM,3.6,5,5.2,deg_C
3,7,2023,11:47:12 PM,3.7,5,5.2,deg_C
3,7,2023,11:27:12 PM,3.8,5.1,5.2,deg_C
3,7,2023,11:07:12 PM,3.9,5.1,5.2,deg_C
3,7,2023,10:47:12 PM,4,5.2,5.2,deg_C
3,7,2023,10:27:12 PM,4.1,5.3,5.2,deg_C
3,7,2023,10:07:12 PM,4.2,5.3,5.2,deg_C
3,7,2023,9:47:12 PM,4.4,5.4,5.2,deg_C
3,7,2023,9:27:12 PM,4.5,5.5,5.1,deg_C
3,7,2023,9:07:12 PM,4.7,5.5,5.1,deg_C
3,7,2023,8:47:12 PM,4.9,5.6,5.1,deg_C
3,7,2023,8:27:12 PM,5.1,5.6,5.1,deg_C
3,7,2023,8:07:12 PM,5.3,5.6,5.1,deg_C
3,7,2023,7:47:12 PM,5.5,5.7,5.1,deg_C
3,7,2023,7:27:12 PM,5.8,5.7,5,deg_C
3,7,2023,7:07:12 PM,6,5.7,5,deg_C
3,7,2023,6:47:12 PM,6.3,5.7,5,deg_C
3,7,2023,6:27:12 PM,6.6,5.8,5,deg_C
3,7,2023,6:07:12 PM,6.9,5.7,5,deg_C
3,7,2023,5:47:12 PM,7.3,5.6,4.9,deg_C
3,7,2023,5:27:12 PM,7.6,5.6,4.9,deg_C
3,7,2023,5:07:12 PM,8,5.5,4.9,deg_C
3,7,2023,4:47:12 PM,8.3,5.5,4.8,deg_C
3,7,2023,4:27:12 PM,8.6,5.3,4.8,deg_C
3,7,2023,3:47:12 PM,8.8,5.1,4.8,deg_C
3,7,2023,3:27:12 PM,8.8,5,4.8,deg_C
3,7,2023,3:07:12 PM,8.8,4.9,4.8,deg_C
3,7,2023,2:47:12 PM,8.8,4.8,4.8,deg_C
3,7,2023,2:27:12 PM,8.6,4.7,4.8,deg_C
3,7,2023,2:07:12 PM,8.4,4.6,4.8,deg_C
3,7,2023,1:47:12 PM,8.2,4.5,4.8,deg_C
3,7,2023,1:27:12 PM,8,4.5,4.8,deg_C
3,7,2023,1:07:12 PM,7.6,4.4,4.8,deg_C
3,7,2023,12:47:12 PM,7.2,4.3,4.8,deg_C
3,7,2023,12:27:12 PM,6.6,4.3,4.8,deg_C
3,7,2023,12:07:12 PM,6.1,4.3,4.8,deg_C
3,7,2023,11:47:12 AM,5.5,4.3,4.8,deg_C
3,7,2023,11:27:12 AM,5.1,4.2,4.8,deg_C
3,7,2023,10:47:13 AM,4.9,4.2,4.8,deg_C
3,7,2023,10:27:13 AM,4.8,4.2,4.8,deg_C
3,7,2023,10:07:13 AM,4.6,4.2,4.8,deg_C
3,7,2023,9:47:13 AM,4.2,4.2,4.9,deg_C
3,7,2023,9:27:13 AM,4,4.2,4.9,deg_C
3,7,2023,9:07:13 AM,3.9,4.3,4.9,deg_C
3,7,2023,8:47:13 AM,3.6,4.3,4.9,deg_C
3,7,2023,8:27:13 AM,3.5,4.3,4.9,deg_C
3,7,2023,8:07:13 AM,3.3,4.3,5,deg_C
3,7,2023,7:47:13 AM,3.3,4.4,5,deg_C
3,7,2023,7:27:13 AM,3.3,4.4,5,deg_C
3,7,2023,7:07:13 AM,3.3,4.5,5,deg_C
3,7,2023,6:47:13 AM,3.4,4.5,5,deg_C
3,7,2023,6:27:13 AM,3.4,4.5,5,deg_C
3,7,2023,6:07:13 AM,3.5,4.6,5,deg_C
3,7,2023,5:47:13 AM,3.5,4.6,5,deg_C
3,7,2023,5:27:13 AM,3.6,4.6,5,deg_C
3,7,2023,5:07:13 AM,3.6,4.7,5,deg_C
3,7,2023,4:47:13 AM,3.6,4.7,5,deg_C
3,7,2023,4:27:13 AM,3.7,4.8,5.1,deg_C
3,7,2023,4:07:13 AM,3.8,4.8,5.1,deg_C
3,7,2023,3:47:13 AM,3.9,4.8,5.1,deg_C
3,7,2023,3:27:13 AM,3.9,4.9,5.1,deg_C
3,7,2023,3:07:13 AM,4,5,5.1,deg_C
3,7,2023,2:47:13 AM,4.1,5,5.1,deg_C
3,7,2023,2:27:13 AM,4.1,5,5.1,deg_C
3,7,2023,2:07:13 AM,4.2,5.1,5.1,deg_C
3,7,2023,1:47:13 AM,4.3,5.1,5.1,deg_C
3,7,2023,1:27:13 AM,4.4,5.1,5.1,deg_C
3,7,2023,1:07:13 AM,4.5,5.2,5.1,deg_C
3,7,2023,12:47:13 AM,4.6,5.3,5.1,deg_C
3,7,2023,12:27:13 AM,4.8,5.3,5.1,deg_C
3,7,2023,12:07:13 AM,4.8,5.3,5.1,deg_C
3,6,2023,11:47:13 PM,5,5.4,5.1,deg_C
3,6,2023,11:27:13 PM,5.1,5.5,5.1,deg_C
3,6,2023,11:07:13 PM,5.2,5.5,5,deg_C
3,6,2023,10:47:13 PM,5.3,5.5,5,deg_C
3,6,2023,10:27:13 PM,5.5,5.6,5,deg_C
3,6,2023,10:07:13 PM,5.6,5.6,5,deg_C
3,6,2023,9:47:13 PM,5.8,5.6,5,deg_C
3,6,2023,9:27:13 PM,5.9,5.7,5,deg_C
3,6,2023,9:07:13 PM,6.1,5.7,5,deg_C
3,6,2023,8:47:13 PM,6.3,5.8,4.9,deg_C
3,6,2023,8:27:13 PM,6.4,5.8,4.9,deg_C
3,6,2023,8:07:13 PM,6.6,5.8,4.8,deg_C
3,6,2023,7:47:13 PM,6.8,5.8,4.8,deg_C
3,6,2023,7:27:13 PM,7,5.8,4.8,deg_C
3,6,2023,7:07:13 PM,7.2,5.8,4.8,deg_C
3,6,2023,6:47:13 PM,7.5,5.8,4.7,deg_C
3,6,2023,6:27:13 PM,7.7,5.8,4.7,deg_C
3,6,2023,6:07:13 PM,8,5.8,4.6,deg_C
3,6,2023,5:47:13 PM,8.3,5.8,4.6,deg_C
3,6,2023,5:07:13 PM,8.8,5.7,4.5,deg_C
3,6,2023,4:47:13 PM,9,5.6,4.5,deg_C
3,6,2023,4:27:13 PM,9.1,5.6,4.5,deg_C
3,6,2023,4:07:13 PM,9.3,5.5,4.5,deg_C
3,6,2023,3:47:13 PM,9.6,5.5,4.4,deg_C
3,6,2023,3:27:14 PM,9.8,5.3,4.4,deg_C
3,6,2023,3:07:14 PM,9.9,5.2,4.3,deg_C
3,6,2023,2:47:14 PM,10,5.1,4.3,deg_C
3,6,2023,2:27:14 PM,10.3,5,4.3,deg_C
3,6,2023,2:07:14 PM,10.6,4.8,4.3,deg_C
3,6,2023,1:47:14 PM,11,4.6,4.3,deg_C
3,6,2023,1:27:14 PM,11.1,4.5,4.3,deg_C
3,6,2023,1:07:13 PM,10.7,4.3,4.3,deg_C
3,6,2023,12:47:14 PM,10,4.3,4.3,deg_C
3,6,2023,12:27:14 PM,9.3,4.1,4.3,deg_C
3,6,2023,12:07:14 PM,8.4,4.1,4.2,deg_C
3,6,2023,11:47:14 AM,7.8,4,4.2,deg_C
3,6,2023,11:27:14 AM,7.1,4,4.3,deg_C
3,6,2023,11:07:14 AM,6.3,4,4.3,deg_C
3,6,2023,10:47:14 AM,5.7,3.9,4.2,deg_C
3,6,2023,10:27:14 AM,5.4,3.9,4.3,deg_C
3,6,2023,10:07:14 AM,5.1,3.9,4.3,deg_C
3,6,2023,9:47:14 AM,5,3.8,4.3,deg_C
